"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL"
"St Gall Manuscripts","ark:/21198/zz002958zd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_213_v.tif","426","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 213v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029590d","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_214_r.tif","427","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 214r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029591x","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_214_v.tif","428","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 214v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029592f","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_215_r.tif","429","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 215r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029593z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_215_v.tif","430","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 215v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029594g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_216_r.tif","431","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 216r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295950","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_216_v.tif","432","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 216v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029596h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_217_r.tif","433","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 217r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295971","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_217_v.tif","434","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 217v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0029598j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_218bis_r.tif","435","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 218 bis (recto)","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295992","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_218bis_v.tif","436","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 218 bis (verso)","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959bk","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_218_r.tif","437","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 218r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959c3","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_218_v.tif","438","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 218v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959dm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_219_r.tif","439","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 219r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959f4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_219_v.tif","440","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 219v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959gn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_220_r.tif","441","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 220r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959h5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_220_v.tif","442","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 220v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959jp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_221_r.tif","443","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 221r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959k6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_221_v.tif","444","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 221v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959mq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_222_r.tif","445","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 222r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959n7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_222_v.tif","446","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 222v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959pr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_223_r.tif","447","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 223r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959q8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_223_v.tif","448","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 223v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959rs","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_224_r.tif","449","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 224r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959s9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_224_v.tif","450","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 224v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959tt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_225_r.tif","451","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 225r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959vb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_225_v.tif","452","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 225v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959wv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_226_r.tif","453","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 226r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959xc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_226_v.tif","454","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 226v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz002959zw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_227_r.tif","455","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 227r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b0w","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_227_v.tif","456","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 227v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b1d","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_228_r.tif","457","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 228r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b2x","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_228_v.tif","458","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 228v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b3f","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_229_r.tif","459","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 229r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b4z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_229_v.tif","460","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 229v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b5g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_230_r.tif","461","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 230r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b60","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_230_v.tif","462","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 230v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b7h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_231_r.tif","463","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 231r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b81","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_231_v.tif","464","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 231v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295b9j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_232_r.tif","465","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 232r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bb2","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_232_v.tif","466","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 232v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bck","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_233_r.tif","467","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 233r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bd3","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_233_v.tif","468","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 233v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bfm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_234_r.tif","469","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 234r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bg4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_234_v.tif","470","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 234v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bhn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_235_r.tif","471","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 235r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bj5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_235_v.tif","472","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 235v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bkp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_236_r.tif","473","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 236r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz00295bm6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/csg-0279/napoli_4_236_v.tif","474","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 236v","","","","","","","","","","","","failed",
